TYPE,NAME,CONTEXT,LANGUAGE,FILE,LINE_NUMBER,SPLIT_IDENTIFIER,GRAMMAR_PATTERN,IDENTIFIER_ID,POSITION,NORMALIZED_POSITION,CONTEXT_NUMBER,WORD,CORRECT_TAG
void*,plugin_if_mainwindow_update_toolbars,FUNCTION,C++,cloned_repositories/wireshark.git/ui/logray/logray_main_window.cpp,274,plugin if mainwindow update toolbars,PRE PRE PRE V NPL,1228,2,1,4,mainwindow,PRE
void*,plugin_if_mainwindow_update_toolbars,FUNCTION,C++,cloned_repositories/wireshark.git/ui/logray/logray_main_window.cpp,274,plugin if mainwindow update toolbars,PRE PRE PRE V NPL,1228,3,1,4,update,V
void*,plugin_if_mainwindow_update_toolbars,FUNCTION,C++,cloned_repositories/wireshark.git/ui/logray/logray_main_window.cpp,274,plugin if mainwindow update toolbars,PRE PRE PRE V NPL,1228,4,2,4,toolbars,NPL
char,idb1_if_description,DECLARATION,C,cloned_repositories/wireshark.git/wiretap/merge.c,471,idb 1 if description,NM D CJ N,1229,0,0,3,idb,NM
char,idb1_if_description,DECLARATION,C,cloned_repositories/wireshark.git/wiretap/merge.c,471,idb 1 if description,NM D CJ N,1229,1,1,3,1,D
char,idb1_if_description,DECLARATION,C,cloned_repositories/wireshark.git/wiretap/merge.c,471,idb 1 if description,NM D CJ N,1229,2,1,3,if,CJ
char,idb1_if_description,DECLARATION,C,cloned_repositories/wireshark.git/wiretap/merge.c,471,idb 1 if description,NM D CJ N,1229,3,2,3,description,N
DrillConfig,forClient,FUNCTION,Java,drill.git/common/src/main/java/org/apache/drill/common/config/DrillConfig.java,116,for Client,P N,1230,0,0,4,for,P
DrillConfig,forClient,FUNCTION,Java,drill.git/common/src/main/java/org/apache/drill/common/config/DrillConfig.java,116,for Client,P N,1230,1,2,4,client,N
Set,forResource,FUNCTION,Java,drill.git/common/src/main/java/org/apache/drill/common/scanner/ClassPathScanner.java,322,for Resource,P N,1231,0,0,4,for,P
Set,forResource,FUNCTION,Java,drill.git/common/src/main/java/org/apache/drill/common/scanner/ClassPathScanner.java,322,for Resource,P N,1231,1,2,4,resource,N
TupleMetadata,providedSchema,ATTRIBUTE,Java,drill.git/contrib/format-hdf5/src/main/java/org/apache/drill/exec/store/hdf5/writers/WriterSpec.java,39,provided Schema,V N,1232,0,0,1,provided,V
TupleMetadata,providedSchema,ATTRIBUTE,Java,drill.git/contrib/format-hdf5/src/main/java/org/apache/drill/exec/store/hdf5/writers/WriterSpec.java,39,provided Schema,V N,1232,1,2,1,schema,N
boolean,asArray,ATTRIBUTE,Java,drill.git/contrib/format-log/src/main/java/org/apache/drill/exec/store/log/LogBatchReader.java,55,as Array,P N,1233,0,0,1,as,P
boolean,asArray,ATTRIBUTE,Java,drill.git/contrib/format-log/src/main/java/org/apache/drill/exec/store/log/LogBatchReader.java,55,as Array,P N,1233,1,2,1,array,N
DruidFilter,andFilterAtIndex,FUNCTION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidUtils.java,23,and Filter At Index,NM N P N,1234,0,0,4,and,NM
DruidFilter,andFilterAtIndex,FUNCTION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidUtils.java,23,and Filter At Index,NM N P N,1234,1,1,4,filter,N
DruidFilter,andFilterAtIndex,FUNCTION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidUtils.java,23,and Filter At Index,NM N P N,1234,2,1,4,at,P
DruidFilter,andFilterAtIndex,FUNCTION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidUtils.java,23,and Filter At Index,NM N P N,1234,3,2,4,index,N
DruidFilter,orFilterAtIndex,FUNCTION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidUtils.java,27,or Filter At Index,NM N P N,1235,0,0,4,or,NM
DruidFilter,orFilterAtIndex,FUNCTION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidUtils.java,27,or Filter At Index,NM N P N,1235,1,1,4,filter,N
DruidFilter,orFilterAtIndex,FUNCTION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidUtils.java,27,or Filter At Index,NM N P N,1235,2,1,4,at,P
DruidFilter,orFilterAtIndex,FUNCTION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/common/DruidUtils.java,27,or Filter At Index,NM N P N,1235,3,2,4,index,N
DruidStoragePluginConfig,thatConfig,DECLARATION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/DruidStoragePluginConfig.java,64,that Config,DT N,1236,0,0,3,that,DT
DruidStoragePluginConfig,thatConfig,DECLARATION,Java,drill.git/contrib/storage-druid/src/main/java/org/apache/drill/exec/store/druid/DruidStoragePluginConfig.java,64,that Config,DT N,1236,1,2,3,config,N
AndNode,andNode,PARAMETER,Java,drill.git/contrib/storage-googlesheets/src/main/java/org/apache/drill/exec/store/googlesheets/GoogleSheetsPushDownListener.java,145,and Node,NM N,1237,0,0,5,and,NM
AndNode,andNode,PARAMETER,Java,drill.git/contrib/storage-googlesheets/src/main/java/org/apache/drill/exec/store/googlesheets/GoogleSheetsPushDownListener.java,145,and Node,NM N,1237,1,2,5,node,N
IfExpression,ifExpr,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/compile/sig/ConstantExpressionIdentifier.java,122,if Expr,NM N,1238,0,0,5,if,NM
IfExpression,ifExpr,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/compile/sig/ConstantExpressionIdentifier.java,122,if Expr,NM N,1238,1,2,5,expr,N
IfElseWidthExpr,ifElseWidthExpr,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/AbstractExecExprVisitor.java,50,if Else Width Expr,NM NM NM N,1239,0,0,5,if,NM
IfElseWidthExpr,ifElseWidthExpr,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/AbstractExecExprVisitor.java,50,if Else Width Expr,NM NM NM N,1239,1,1,5,else,NM
IfElseWidthExpr,ifElseWidthExpr,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/AbstractExecExprVisitor.java,50,if Else Width Expr,NM NM NM N,1239,2,1,5,width,NM
IfElseWidthExpr,ifElseWidthExpr,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/AbstractExecExprVisitor.java,50,if Else Width Expr,NM NM NM N,1239,3,2,5,expr,N
LogicalExpression,ifCondition,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/CloneVisitor.java,81,if Condition,NM N,1240,0,0,3,if,NM
LogicalExpression,ifCondition,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/CloneVisitor.java,81,if Condition,NM N,1240,1,2,3,condition,N
LogicalExpression,thatExpr,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EqualityVisitor.java,324,that Expr,DT N,1241,0,0,5,that,DT
LogicalExpression,thatExpr,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EqualityVisitor.java,324,that Expr,DT N,1241,1,2,5,expr,N
JBlock,ifNoVal,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EvaluationVisitor.java,695,if No Val,CJ DT N,1242,0,0,3,if,CJ
JBlock,ifNoVal,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EvaluationVisitor.java,695,if No Val,CJ DT N,1242,1,1,3,no,DT
JBlock,ifNoVal,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EvaluationVisitor.java,695,if No Val,CJ DT N,1242,2,2,3,val,N
JBlock,ifFound,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EvaluationVisitor.java,822,if Found,CJ V,1243,0,0,3,if,CJ
JBlock,ifFound,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EvaluationVisitor.java,822,if Found,CJ V,1243,1,2,3,found,V
MinorType,elseType,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/ExpressionTreeMaterializer.java,692,else Type,NM N,1244,0,0,3,else,NM
MinorType,elseType,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/ExpressionTreeMaterializer.java,692,else Type,NM N,1244,1,2,3,type,N
long,before,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/HashAggTemplate.java,1460,before,P,1245,0,0,3,before,P
long,after,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/HashAggTemplate.java,1481,after,P,1246,0,0,3,after,P
OutputWidthExpression,ifReducedExpr,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputWidthVisitor.java,231,if Reduced Expr,CJ NM N,1247,0,0,3,if,CJ
OutputWidthExpression,ifReducedExpr,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputWidthVisitor.java,231,if Reduced Expr,CJ NM N,1247,1,1,3,reduced,NM
OutputWidthExpression,ifReducedExpr,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputWidthVisitor.java,231,if Reduced Expr,CJ NM N,1247,2,2,3,expr,N
int,ifWidth,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputWidthVisitor.java,233,if Width,NM N,1248,0,0,3,if,NM
int,ifWidth,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputWidthVisitor.java,233,if Width,NM N,1248,1,2,3,width,N
double,orSel,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/cost/DrillRelMdDistinctRowCount.java,329,or Sel,NM N,1249,0,0,3,or,NM
double,orSel,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/cost/DrillRelMdDistinctRowCount.java,329,or Sel,NM N,1249,1,2,3,sel,N
RexNode,orPred,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/cost/DrillRelMdSelectivity.java,296,or Pred,NM N,1250,0,0,5,or,NM
RexNode,orPred,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/cost/DrillRelMdSelectivity.java,296,or Pred,NM N,1250,1,2,5,pred,N
SqlNode,ifExists,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/parser/SqlDropAlias.java,39,if Exists,NM N,1251,0,0,1,if,NM
SqlNode,ifExists,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/parser/SqlDropAlias.java,39,if Exists,NM N,1251,1,2,1,exists,N
SqlNode,whereClause,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/parser/SqlShowSchemas.java,43,where Clause,NM N,1252,0,0,1,where,NM
SqlNode,whereClause,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/parser/SqlShowSchemas.java,43,where Clause,NM N,1252,1,2,1,clause,N
SqlNode,where,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/SqlSelectBuilder.java,30,where,N,1253,0,0,1,where,N
ColumnMetadata,providedColumn,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/record/ColumnConverter.java,165,provided Column,V N,1254,0,0,3,provided,V
ColumnMetadata,providedColumn,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/record/ColumnConverter.java,165,provided Column,V N,1254,1,2,3,column,N
TypeDescriptor ,forClass,FUNCTION,Java,drill.git/common/src/main/java/org/apache/drill/common/scanner/persistence/TypeDescriptor.java,108,for Class,P N,1255,0,0,4,for,P
TypeDescriptor ,forClass,FUNCTION,Java,drill.git/common/src/main/java/org/apache/drill/common/scanner/persistence/TypeDescriptor.java,108,for Class,P N,1255,1,2,4,class,N
MapWriter,asMap,FUNCTION,Java,drill.git/exec/vector/src/main/codegen/templates/UnionWriter.java,93,as Map,P N,1256,0,0,4,as,P
MapWriter,asMap,FUNCTION,Java,drill.git/exec/vector/src/main/codegen/templates/UnionWriter.java,93,as Map,P N,1256,1,2,4,map,N
ByteBuf,asReadOnly,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/record/DeadBuf.java,915,as Read Only,P NM VM,1257,0,0,4,as,P
ByteBuf,asReadOnly,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/record/DeadBuf.java,915,as Read Only,P NM VM,1257,1,1,4,read,NM
ByteBuf,asReadOnly,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/record/DeadBuf.java,915,as Read Only,P NM VM,1257,2,2,4,only,VM
boolean,onlyImpersonationEnabled,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/profile/ProfileWrapper.java,67,only Impersonation Enabled,VM N V,1258,0,0,1,only,VM
boolean,onlyImpersonationEnabled,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/profile/ProfileWrapper.java,67,only Impersonation Enabled,VM N V,1258,1,1,1,impersonation,N
boolean,onlyImpersonationEnabled,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/profile/ProfileWrapper.java,67,only Impersonation Enabled,VM N V,1258,2,2,1,enabled,V
boolean,forUnknownSchema,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/loader/FieldDefn.java,118,for Unknown Schema,P NM N,1259,0,0,5,for,P
boolean,forUnknownSchema,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/loader/FieldDefn.java,118,for Unknown Schema,P NM N,1259,1,1,5,unknown,NM
boolean,forUnknownSchema,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/loader/FieldDefn.java,118,for Unknown Schema,P NM N,1259,2,2,5,schema,N
double[],asDouble,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/linalg/jcublas/buffer/CudaUInt32DataBuffer.java,204,as Double,P N,1260,0,0,4,as,P
double[],asDouble,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/linalg/jcublas/buffer/CudaUInt32DataBuffer.java,204,as Double,P N,1260,1,2,4,double,N
boolean,afterFirstBatch,ATTRIBUTE,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillCursor.java,79,after First Batch,P NM N,1261,0,0,1,after,P
boolean,afterFirstBatch,ATTRIBUTE,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillCursor.java,79,after First Batch,P NM N,1261,1,1,1,first,NM
boolean,afterFirstBatch,ATTRIBUTE,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillCursor.java,79,after First Batch,P NM N,1261,2,2,1,batch,N
boolean,afterLastRow,ATTRIBUTE,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillCursor.java,98,after Last Row,P NM N,1262,0,0,1,after,P
boolean,afterLastRow,ATTRIBUTE,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillCursor.java,98,after Last Row,P NM N,1262,1,1,1,last,NM
boolean,afterLastRow,ATTRIBUTE,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillCursor.java,98,after Last Row,P NM N,1262,2,2,1,row,N
void,afterLast,FUNCTION,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillResultSetImpl.java,212,after Last,P DT,1263,0,0,4,after,P
void,afterLast,FUNCTION,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillResultSetImpl.java,212,after Last,P DT,1263,1,2,4,last,DT
bool,only_amz,PARAMETER,C++,s3fs-fuse.git/src/curl_util.cpp,210,only amz,VM N,1264,0,0,5,only,VM
bool,only_amz,PARAMETER,C++,s3fs-fuse.git/src/curl_util.cpp,210,only amz,VM N,1264,1,2,5,amz,N
bool,run_once,DECLARATION,C++,s3fs-fuse.git/src/curl.cpp,1940,run once,V VM,1265,0,0,3,run,V
bool,run_once,DECLARATION,C++,s3fs-fuse.git/src/curl.cpp,1940,run once,V VM,1265,1,2,3,once,VM
double,dlnow,PARAMETER,C++,s3fs-fuse.git/src/curl.cpp,346,dl now,V VM,1266,0,0,5,dl,V
double,dlnow,PARAMETER,C++,s3fs-fuse.git/src/curl.cpp,346,dl now,V VM,1266,1,2,5,now,VM
double,ulnow,PARAMETER,C++,s3fs-fuse.git/src/curl.cpp,346,ul now,V VM,1267,0,0,5,ul,V
double,ulnow,PARAMETER,C++,s3fs-fuse.git/src/curl.cpp,346,ul now,V VM,1267,1,2,5,now,VM
bool,only_pool,PARAMETER,C++,s3fs-fuse.git/src/curl.cpp,2041,only pool,VM N,1268,0,0,5,only,VM
bool,only_pool,PARAMETER,C++,s3fs-fuse.git/src/curl.cpp,2041,only pool,VM N,1268,1,2,5,pool,N
time_t,now_time,DECLARATION,C++,s3fs-fuse.git/src/mpu_util.cpp,68,now time,VM N,1269,0,0,3,now,VM
time_t,now_time,DECLARATION,C++,s3fs-fuse.git/src/mpu_util.cpp,68,now time,VM N,1269,1,2,3,time,N
timespec,tsnow,DECLARATION,C++,s3fs-fuse.git/src/s3fs_logger.cpp,55,t s now,NM N VM,1270,0,0,3,t,NM
timespec,tsnow,DECLARATION,C++,s3fs-fuse.git/src/s3fs_logger.cpp,55,t s now,NM N VM,1270,1,1,3,s,N
timespec,tsnow,DECLARATION,C++,s3fs-fuse.git/src/s3fs_logger.cpp,55,t s now,NM N VM,1270,2,2,3,now,VM
string,strnow,DECLARATION,C++,s3fs-fuse.git/src/s3fs.cpp,1120,str now,N VM,1271,0,0,3,str,N
string,strnow,DECLARATION,C++,s3fs-fuse.git/src/s3fs.cpp,1120,str now,N VM,1271,1,2,3,now,VM
string,nowpath,DECLARATION,C++,s3fs-fuse.git/src/s3fs.cpp,2369,now path,VM N,1272,0,0,3,now,VM
string,nowpath,DECLARATION,C++,s3fs-fuse.git/src/s3fs.cpp,2369,now path,VM N,1272,1,2,3,path,N
string,nowcache,DECLARATION,C++,s3fs-fuse.git/src/s3fs.cpp,1722,now cache,VM V,1273,0,0,3,now,VM
string,nowcache,DECLARATION,C++,s3fs-fuse.git/src/s3fs.cpp,1722,now cache,VM V,1273,1,2,3,cache,V
bool,check_content_only,PARAMETER,C++,s3fs-fuse.git/src/s3fs.cpp,124,check content only,V N VM,1274,0,0,5,check,V
bool,check_content_only,PARAMETER,C++,s3fs-fuse.git/src/s3fs.cpp,124,check content only,V N VM,1274,1,1,5,content,N
bool,check_content_only,PARAMETER,C++,s3fs-fuse.git/src/s3fs.cpp,124,check content only,V N VM,1274,2,2,5,only,VM
Map,action To Index Map,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,action To Index Map,N P NM N,1275,0,0,1,action,N
Map,action To Index Map,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,action To Index Map,N P NM N,1275,1,1,1,to,P
Map,action To Index Map,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,action To Index Map,N P NM N,1275,2,1,1,index,NM
Map,action To Index Map,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,action To Index Map,N P NM N,1275,3,2,1,map,N
KToggleAction,action View Show Master Pages,ATTRIBUTE,Java,{'elasticsearch.srcml.xml_identifiers'},,action View Show Master Pages,NM N V NM NPL,1276,0,0,1,action,NM
KToggleAction,action View Show Master Pages,ATTRIBUTE,Java,{'elasticsearch.srcml.xml_identifiers'},,action View Show Master Pages,NM N V NM NPL,1276,1,1,1,view,N
KToggleAction,action View Show Master Pages,ATTRIBUTE,Java,{'elasticsearch.srcml.xml_identifiers'},,action View Show Master Pages,NM N V NM NPL,1276,2,1,1,show,V
KToggleAction,action View Show Master Pages,ATTRIBUTE,Java,{'elasticsearch.srcml.xml_identifiers'},,action View Show Master Pages,NM N V NM NPL,1276,3,1,1,master,NM
KToggleAction,action View Show Master Pages,ATTRIBUTE,Java,{'elasticsearch.srcml.xml_identifiers'},,action View Show Master Pages,NM N V NM NPL,1276,4,2,1,pages,NPL
AtomicInteger,active Copies,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,active Copies,NM NPL,1277,0,0,1,active,NM
AtomicInteger,active Copies,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,active Copies,NM NPL,1277,1,2,1,copies,NPL
int,actual Count,ATTRIBUTE,Java,{'okhttp.srcml.xml_identifiers'},,actual Count,NM N,1278,0,0,1,actual,NM
int,actual Count,ATTRIBUTE,Java,{'okhttp.srcml.xml_identifiers'},,actual Count,NM N,1278,1,2,1,count,N
boolean,add Bias To Embedding,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,add Bias To Embedding,V N P N,1279,0,0,1,add,V
boolean,add Bias To Embedding,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,add Bias To Embedding,V N P N,1279,1,1,1,bias,N
boolean,add Bias To Embedding,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,add Bias To Embedding,V N P N,1279,2,1,1,to,P
boolean,add Bias To Embedding,ATTRIBUTE,C,{'gimp.srcml.xml_identifiers'},,add Bias To Embedding,V N P N,1279,3,2,1,embedding,N
Guid,Added Unicode Smp,ATTRIBUTE,Java,{'corenlp.srcml.xml_identifiers'},,Added Unicode Smp,NM NM N,1280,0,0,1,added,NM
Guid,Added Unicode Smp,ATTRIBUTE,Java,{'corenlp.srcml.xml_identifiers'},,Added Unicode Smp,NM NM N,1280,1,1,1,unicode,NM
Guid,Added Unicode Smp,ATTRIBUTE,Java,{'corenlp.srcml.xml_identifiers'},,Added Unicode Smp,NM NM N,1280,2,2,1,smp,N
int,ADDRESS TYPE IPV4,ATTRIBUTE,C++,{'grpc.srcml.xml_identifiers'},,ADDRESS TYPE IPV4,NM NM N,1281,0,0,1,address,NM
int,ADDRESS TYPE IPV4,ATTRIBUTE,C++,{'grpc.srcml.xml_identifiers'},,ADDRESS TYPE IPV4,NM NM N,1281,1,1,1,type,NM
